ID,name,Food Group,Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Cholesterol (mg),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),"Vitamin A, IU (IU)","Vitamin A, RAE (mcg)",Vitamin C (mg),Vitamin B-12 (mcg),Vitamin D (mcg),Vitamin E (Alpha-Tocopherol) (mg),Added Sugar (g),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,Trans Fatty Acids (g),Soluble Fiber (g),Insoluble Fiber (g),Sucrose (g),Glucose (Dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Galactose (g),Starch (g),Total sugar alcohols (g),"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)",Manganese (mg),"Selenium, Se (mcg)","Fluoride, F (mcg)",Molybdenum (mcg),Chlorine (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Pantothenic acid (B5) (mg),Vitamin B6 (mg),Biotin (B7) (mcg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Folate DFE (mcg),Choline (mg),Betaine (mg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),Vitamin D2 (ergocalciferol) (mcg),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (IU) (IU),Vitamin K (mcg),Dihydrophylloquinone (mcg),Menaquinone-4 (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)","18:3 n-3 c,c,c (ALA) (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Tryptophan (mg),Threonine (mg),Isoleucine (mg),Leucine (mg),Lysine (mg),Methionine (mg),Cystine (mg),Phenylalanine (mg),Tyrosine (mg),Valine (mg),Arginine (mg),Histidine (mg),Alanine (mg),Aspartic acid (mg),Glutamic acid (mg),Glycine (mg),Proline (mg),Serine (mg),Hydroxyproline (mg),Alcohol (g),Caffeine (mg),Theobromine (mg),Serving Weight 1 (g),Serving Description 1 (g),Serving Weight 2 (g),Serving Description 2 (g),Serving Weight 3 (g),Serving Description 3 (g),Serving Weight 4 (g),Serving Description 4 (g),Serving Weight 5 (g),Serving Description 5 (g),Serving Weight 6 (g),Serving Description 6 (g),Serving Weight 7 (g),Serving Description 7 (g),Serving Weight 8 (g),Serving Description 8 (g),Serving Weight 9 (g),Serving Description 9 (g),200 Calorie Weight (g)
170558,Safflower Seeds,Nuts and Seeds,517.0,38.45,16.18,34.29,,,0.0,3.682,78.0,4.9,687.0,353.0,50.0,3.0,0.0,0.0,0.0,,,34.29,5.62,111.0,28084.0,6.963,,,,,,,,,,,,644.0,3.0,5.05,1.747,2.014,,,,,1.163,0.415,2.284,4.03,1.17,,160.0,0.0,160.0,160.0,,,0.0,,,,,,,0.0,,,,4848.0,28223.0,,,,,183.0,586.0,717.0,1154.0,534.0,284.0,311.0,806.0,531.0,1025.0,1749.0,452.0,772.0,1807.0,3699.0,1010.0,726.0,812.0,,,,,28.4,1 oz,,,,,,,,,,,,,,,,,38.685
170561,Seeds Sesame Meal Partially Defatted,Nuts and Seeds,567.0,48.0,16.96,26.04,,,0.0,6.722,153.0,14.55,406.0,346.0,66.0,3.0,0.0,0.0,0.0,,,26.04,5.0,363.0,20654.0,17.293,,,,,,,,,,,,774.0,39.0,10.23,1.457,1.427,,,,,2.573,0.275,12.816,2.807,0.146,,30.0,0.0,30.0,30.0,,,0.0,,,,,,,0.0,,,,18127.0,21039.0,,,,,371.0,704.0,730.0,1299.0,544.0,560.0,342.0,899.0,710.0,947.0,2515.0,499.0,886.0,1574.0,3782.0,1162.0,774.0,925.0,,,,,28.4,1 oz,,,,,,,,,,,,,,,,,35.273
170562,Dried Sunflower Seeds,Nuts and Seeds,584.0,51.46,20.78,20.0,2.62,8.6,0.0,4.455,78.0,5.25,645.0,325.0,50.0,3.0,1.4,0.0,0.0,35.17,,11.4,4.73,28.0,23050.0,11.431,,,,2.5,,,,,,,,660.0,9.0,5.0,1.8,1.95,53.0,,,,1.48,0.355,8.335,1.13,1.345,,227.0,0.0,227.0,227.0,55.1,35.4,0.0,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,18528.0,23137.0,,14.0,0.0,0.0,348.0,928.0,1139.0,1659.0,937.0,494.0,451.0,1169.0,666.0,1315.0,2403.0,632.0,1117.0,2446.0,5579.0,1461.0,1182.0,1075.0,,0.0,0.0,0.0,46.0,"1 cup, with hulls, edible yield",140.0,1 cup,,,,,,,,,,,,,28.0,1 oz,34.247
170563,Dry Roasted Sunflower Seeds,Nuts and Seeds,582.0,49.8,19.33,24.07,2.73,11.1,0.0,5.219,70.0,3.8,850.0,129.0,9.0,0.0,1.4,0.0,0.0,26.1,,12.97,1.2,69.0,32782.0,29.969,,,,,,,,,,,,1155.0,3.0,5.29,1.83,2.11,79.3,,,,0.106,0.246,7.042,7.042,0.804,,237.0,0.0,237.0,237.0,55.1,,0.0,5.0,0.0,0.0,0.0,,,0.0,2.7,,,9505.0,32884.0,,0.0,0.0,0.0,295.0,788.0,967.0,1408.0,795.0,420.0,383.0,992.0,565.0,1116.0,2039.0,536.0,948.0,2076.0,4735.0,1240.0,1003.0,912.0,,0.0,0.0,0.0,128.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,34.364
170564,Seeds Sunflower Seed Kernels Oil Roasted Without Salt,Nuts and Seeds,592.0,51.3,20.06,22.89,3.11,10.6,0.0,7.068,87.0,4.28,483.0,127.0,9.0,0.0,1.1,0.0,0.0,36.33,,12.29,1.54,76.0,34219.0,37.31,0.158,,,2.37,0.74,0.0,0.0,0.0,,,,1139.0,3.0,5.21,1.804,2.08,78.2,,,,0.32,0.28,4.13,6.942,0.792,,234.0,0.0,234.0,234.0,55.1,,0.0,5.0,0.0,0.0,0.0,,,0.0,3.1,,,8063.0,34294.0,76.0,0.0,0.0,0.0,306.0,817.0,1003.0,1461.0,825.0,435.0,397.0,1029.0,587.0,1158.0,2116.0,556.0,984.0,2153.0,4912.0,1286.0,1040.0,947.0,,0.0,0.0,0.0,135.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,33.784
170567,Almonds,Nuts and Seeds,579.0,49.93,21.15,21.55,4.35,12.5,0.0,3.802,269.0,3.71,733.0,270.0,2.0,0.0,0.0,0.0,0.0,25.63,,9.05,4.41,3.0,12328.0,2.096,0.015,,,3.95,0.17,0.11,0.0,0.04,0.07,0.72,,481.0,1.0,3.12,1.031,2.179,4.1,,,,0.205,1.138,3.618,0.471,0.137,,44.0,0.0,44.0,44.0,52.1,0.5,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,31551.0,12329.0,3.0,0.0,0.0,0.0,211.0,601.0,751.0,1473.0,568.0,157.0,215.0,1132.0,450.0,855.0,2465.0,539.0,999.0,2639.0,6206.0,1429.0,969.0,912.0,,0.0,0.0,0.0,143.0,"1 cup, whole",92.0,"1 cup, sliced",108.0,"1 cup, slivered",95.0,"1 cup, ground",28.4,1 oz (23 whole kernels),1.2,1 almond,,,,,,,34.542
170568,Nuts Almonds Blanched,Nuts and Seeds,590.0,52.52,21.4,18.67,4.63,9.9,0.0,3.953,236.0,3.28,659.0,268.0,7.0,0.0,0.0,0.0,0.0,23.75,,8.77,4.51,4.0,12365.0,4.262,0.019,,,4.46,0.03,0.0,0.0,0.14,0.0,1.0,,481.0,19.0,2.97,1.027,1.835,3.2,,,,0.191,0.711,3.5,0.314,0.115,,49.0,0.0,49.0,49.0,52.1,,0.0,4.0,0.0,0.0,1.0,,,0.0,0.0,,,33415.0,12368.0,,0.0,0.0,0.0,193.0,682.0,696.0,1479.0,605.0,190.0,284.0,1156.0,533.0,805.0,2483.0,596.0,1007.0,2751.0,5206.0,1478.0,975.0,1012.0,,0.0,0.0,0.0,145.0,1 cup whole kernels,9.1,1 tbsp,28.4,1 oz,,,,,,,,,,,,,33.898
170570,Butternuts (Dried),Nuts and Seeds,612.0,56.98,24.9,12.05,,4.7,0.0,1.306,53.0,4.02,421.0,237.0,124.0,6.0,3.2,0.0,0.0,,,7.35,3.34,8718.0,33727.0,12.898,,,,,,,,,,,,446.0,1.0,3.13,0.45,6.56,17.2,,,,0.383,0.148,1.045,0.633,0.56,,66.0,0.0,66.0,66.0,,,0.0,,,,,,,0.0,,,,10425.0,42741.0,,0.0,0.0,0.0,366.0,940.0,1179.0,2199.0,770.0,611.0,484.0,1442.0,977.0,1541.0,4862.0,808.0,1372.0,3096.0,6084.0,1508.0,1236.0,1640.0,,0.0,,,120.0,1 cup,28.4,1 oz,3.0,1 nutmeat,,,,,,,,,,,,,32.68
170571,Dry-Roasted Cashews,Nuts and Seeds,574.0,46.35,15.31,32.69,5.01,3.0,0.0,9.157,45.0,6.0,565.0,260.0,0.0,0.0,0.0,0.0,0.0,0.92,,29.69,1.7,161.0,7660.0,6.287,,,,,,,,,,,,490.0,16.0,5.6,2.22,0.826,11.7,,,,0.2,0.2,1.4,1.217,0.256,,69.0,0.0,69.0,69.0,61.0,,0.0,0.0,0.0,0.0,23.0,,,0.0,34.7,,,27317.0,7836.0,,0.0,0.0,0.0,237.0,592.0,731.0,1285.0,817.0,274.0,283.0,791.0,491.0,1040.0,1741.0,399.0,702.0,1505.0,3624.0,803.0,690.0,849.0,,0.0,0.0,0.0,137.0,"1 cup, halves and whole",8.6,1 tbsp,28.4,1 oz,,,,,,,,,,,,,34.843
170572,Oil Roasted Cashews,Nuts and Seeds,580.0,47.77,16.84,29.87,5.01,3.3,0.0,8.478,43.0,6.05,632.0,273.0,0.0,0.0,0.3,0.0,0.0,0.92,,26.57,3.48,68.0,8478.0,6.825,,,,4.84,0.08,0.08,0.0,0.0,0.0,10.93,,531.0,13.0,5.35,2.043,1.668,20.3,,,,0.363,0.218,1.736,0.88,0.323,,25.0,0.0,25.0,25.0,61.0,11.2,0.0,0.0,0.0,0.0,23.0,,,0.0,34.7,0.0,,25923.0,8546.0,,0.0,0.0,0.0,265.0,636.0,729.0,1361.0,858.0,334.0,364.0,879.0,469.0,1011.0,1963.0,421.0,774.0,1659.0,4165.0,866.0,751.0,997.0,,0.0,0.0,0.0,129.0,"1 cup, whole",129.0,"1 cup, halves and pieces",28.4,1 oz (18 kernels),,,,,,,,,,,,,34.483
170583,Dry Roasted Hazelnuts,Nuts and Seeds,646.0,62.4,15.03,17.6,4.89,9.4,0.0,4.511,123.0,4.38,755.0,173.0,61.0,3.0,3.8,0.0,0.0,15.28,,8.2,2.52,60.0,8403.0,-3.245,,,,4.75,0.07,0.07,0.0,0.0,,1.1,,310.0,0.0,2.5,1.75,5.55,4.1,,,,0.338,0.123,2.05,0.923,0.62,,88.0,0.0,88.0,88.0,,,0.0,36.0,1.0,,,,,0.0,,,,46608.0,8463.0,,0.0,0.0,0.0,194.0,499.0,548.0,1069.0,422.0,222.0,278.0,667.0,364.0,705.0,2222.0,434.0,733.0,1687.0,3728.0,727.0,563.0,739.0,,0.0,,,28.4,1 oz,,,,,,,,,,,,,,,,,30.96
170585,Dry-Roasted Mixed Nuts (Salted),Nuts and Seeds,607.0,53.5,19.5,22.42,5.0,6.4,0.0,8.01,87.0,3.73,643.0,227.0,4.0,0.0,0.8,0.0,0.0,6.13,,16.02,2.13,91.0,9756.0,5.093,0.033,,,5.0,0.0,0.0,0.0,0.0,0.0,7.2,,438.0,4.0,4.06,1.52,2.61,9.3,,,,0.3,0.4,6.22,,0.36,,60.0,0.0,60.0,60.0,59.2,,0.0,2.0,0.0,0.0,19.0,,,0.0,12.0,,,34532.0,9858.0,82.0,9.0,0.0,0.0,222.0,673.0,746.0,1374.0,742.0,260.0,281.0,1000.0,676.0,941.0,2359.0,505.0,839.0,2261.0,4474.0,1134.0,856.0,976.0,110.0,0.0,0.0,0.0,131.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,32.949
170586,Nuts Mixed Nuts Dry Roasted With Peanuts Salt Added Planters Pistachio Blend,Nuts and Seeds,572.0,47.52,23.28,23.07,4.45,8.1,,6.71,129.0,3.43,758.0,209.0,90.0,4.0,,,,5.65,,14.97,2.87,94.0,11553.0,6.481,0.027,,,4.45,0.0,0.0,0.0,0.0,0.0,5.75,,493.0,232.0,3.42,1.008,1.77,11.0,,,,0.35,0.57,4.51,0.78,0.495,,60.0,,60.0,,,,,54.0,0.0,0.0,233.0,,,,8.9,0.0,0.0,27618.0,11655.0,80.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,147.0,1 cup,,,,,,,,,,,,,,,,,34.965
170587,Nuts Mixed Nuts Oil Roasted With Peanuts Without Salt Added,Nuts and Seeds,607.0,53.95,20.04,21.05,4.15,7.0,0.0,8.711,117.0,2.61,632.0,229.0,3.0,0.0,0.5,0.0,0.0,7.82,,14.05,2.08,88.0,14521.0,5.813,0.055,,,4.15,0.0,0.0,0.0,0.0,0.0,4.2,,456.0,5.0,3.36,0.907,2.04,33.9,,,,0.189,0.196,7.709,1.14,0.352,,83.0,0.0,83.0,83.0,52.0,,0.0,2.0,0.0,0.0,8.0,,,0.0,5.7,,,28488.0,14612.0,82.0,5.0,0.0,0.0,220.0,703.0,826.0,1656.0,782.0,283.0,288.0,1182.0,786.0,1001.0,2965.0,572.0,982.0,2892.0,5574.0,1387.0,957.0,1168.0,,0.0,,,134.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,32.949
170588,Nuts Mixed Nuts Oil Roasted Without Peanuts Without Salt Added,Nuts and Seeds,615.0,56.17,15.52,22.27,,5.5,0.0,9.087,106.0,2.57,544.0,251.0,20.0,1.0,0.5,0.0,0.0,,,16.77,3.15,249.0,11137.0,4.76,,,,,,,,,,,,449.0,11.0,4.66,1.795,1.547,,,,,0.504,0.486,1.964,0.962,0.18,,56.0,0.0,56.0,56.0,,,0.0,,,,,,,0.0,,,,33137.0,11449.0,,,,,252.0,568.0,703.0,1265.0,682.0,346.0,302.0,820.0,510.0,952.0,1989.0,416.0,715.0,1617.0,3872.0,844.0,773.0,1620.0,,0.0,,,144.0,1 cup,28.4,1 oz,,,,,,,,,,,,,,,32.52
170596,Seeds Cottonseed Kernels Roasted (Glandless),Nuts and Seeds,506.0,36.29,32.59,21.9,,5.5,0.0,9.699,100.0,5.4,1350.0,440.0,442.0,22.0,9.0,0.0,0.0,,,16.4,4.65,69.0,17865.0,4.212,,,,,,,,,,,,800.0,25.0,6.0,1.2,2.181,,,,,0.75,0.255,3.0,0.456,0.782,,233.0,0.0,233.0,233.0,,,0.0,,,,,,,0.0,,,,6919.0,18068.0,,0.0,0.0,0.0,492.0,1205.0,1174.0,2226.0,1654.0,529.0,855.0,2029.0,1174.0,1672.0,4402.0,1027.0,1512.0,3547.0,8158.0,1580.0,1389.0,1629.0,,0.0,,,149.0,1 cup,10.0,1 tbsp,,,,,,,,,,,,,,,39.526
170600,Beef Sandwich Steaks Flaked Chopped Formed And Thinly Sliced Raw,Meats,309.0,27.0,16.5,0.0,0.0,0.0,71.0,11.538,12.0,1.86,233.0,16.0,0.0,0.0,0.0,2.71,0.4,0.21,,0.0,56.0,120.0,368.0,7.513,,,,,,,,,,,,133.0,68.0,3.63,0.063,0.017,13.0,,,,0.039,0.154,4.583,0.354,0.246,,7.0,0.0,7.0,7.0,68.9,10.1,0.0,0.0,0.0,0.0,0.0,,0.4,15.0,1.7,,,11038.0,488.0,,0.0,0.0,0.0,206.0,702.0,718.0,1342.0,1398.0,391.0,161.0,635.0,523.0,812.0,1130.0,533.0,1093.0,1529.0,2633.0,1243.0,849.0,648.0,,0.0,0.0,0.0,85.0,3 oz,56.0,1 steak,396.0,1 package,,,,,,,,,,,,,64.725
170617,Beef Chuck Blade Roast Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised,Meats,334.0,24.14,27.18,0.0,0.0,0.0,104.0,9.59,13.0,3.18,236.0,20.0,0.0,0.0,0.0,2.31,0.4,0.2,,0.0,47.92,230.0,600.0,15.229,,,,,,,,,,,,205.0,65.0,8.58,0.128,0.016,25.0,,,,0.07,0.25,2.45,0.31,0.26,,5.0,0.0,5.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,0.4,16.0,2.0,0.0,,10430.0,860.0,,0.0,0.0,0.0,179.0,1086.0,1237.0,2162.0,2297.0,708.0,351.0,1074.0,866.0,1348.0,1758.0,867.0,1652.0,2476.0,4080.0,1655.0,1296.0,1071.0,286.0,0.0,0.0,0.0,235.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85.0,3 oz,,,,,,,,,,,,,,,59.88
170618,Beef Chuck Under Blade Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised,Meats,306.0,21.48,26.39,0.0,0.0,0.0,100.0,8.532,14.0,2.68,262.0,19.0,26.0,8.0,0.0,3.1,0.2,0.09,,0.0,51.93,48.0,848.0,13.159,1.193,,,,,,,,,,,174.0,61.0,9.05,0.082,0.012,30.3,,,,0.066,0.214,3.636,0.31,0.296,,,,,,81.1,11.4,8.0,0.0,0.0,0.0,0.0,,0.2,6.0,1.6,,,9954.0,856.0,39.0,3.0,5.0,1.0,302.0,1178.0,1213.0,2132.0,2245.0,691.0,302.0,1053.0,907.0,1312.0,1705.0,924.0,1627.0,2465.0,4053.0,1472.0,1191.0,1032.0,180.0,0.0,0.0,0.0,85.0,3 oz,658.0,1 roast,,,,,,,,,,,,,,,65.359
170619,Beef Rib Large End (Ribs 6-9) Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Roasted,Meats,372.0,30.49,22.8,0.0,,0.0,85.0,12.29,10.0,2.33,290.0,20.0,0.0,0.0,0.0,2.33,,,,0.0,46.1,310.0,710.0,10.761,,,,,,,,,,,,172.0,64.0,5.76,0.088,0.013,21.2,,,,0.07,0.19,3.64,0.37,0.23,,7.0,0.0,7.0,7.0,,,0.0,,,,,,,,,,,13040.0,1050.0,,,,,255.0,996.0,1025.0,1802.0,1897.0,584.0,255.0,890.0,766.0,1109.0,1441.0,781.0,1376.0,2083.0,3426.0,1244.0,1007.0,872.0,,,,,85.0,3 oz,290.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",,,,,,,,,,,,,,,53.763
170620,Beef Rib Large End (Ribs 6-9) Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Roasted,Meats,331.0,25.54,23.48,0.0,,0.0,84.0,10.3,9.0,2.4,300.0,20.0,0.0,0.0,0.0,2.37,,,,0.0,49.53,270.0,590.0,11.081,,,,,,,,,,,,177.0,65.0,6.01,0.091,0.014,21.5,,,,0.07,0.19,3.75,0.38,0.23,,8.0,0.0,8.0,8.0,,,0.0,,,,,,,,,,,10930.0,890.0,,,,,263.0,1026.0,1056.0,1856.0,1954.0,601.0,263.0,917.0,789.0,1142.0,1484.0,804.0,1416.0,2145.0,3528.0,1281.0,1037.0,898.0,,,,,85.0,3 oz,286.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",,,,,,,,,,,,,,,60.423
170657,Cocoa Dry Powder Hi-Fat Or Breakfast Processed With Alkali,Sweets,479.0,23.71,16.8,49.71,1.53,33.9,0.0,12.64,122.0,14.5,2509.0,476.0,0.0,0.0,0.0,0.0,0.0,0.18,,15.81,3.0,0.0,769.0,-30.767,,,,,,,,,,,,758.0,20.0,6.7,3.61,,12.3,,,,0.08,0.37,1.8,,0.19,,38.0,0.0,38.0,38.0,11.4,,0.0,0.0,0.0,0.0,33.0,,,0.0,4.4,,,7380.0,769.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,72.0,2445.0,6.0,1 tablespoon ghirardelli label 2011,5.0,1 tablespoon hershey's label 2011,283.0,1 container ghirardelli label 2011,,,,,,,,,,,,,41.754
170690,Cheeseburger; Single Regular Patty; Plain,Fast Foods,308.0,14.72,16.51,28.03,4.88,2.0,43.0,6.473,119.0,2.71,196.0,26.0,254.0,50.0,0.0,0.76,0.1,0.52,,26.03,38.63,141.0,1555.0,7.681,0.57,,,0.0,1.76,1.94,0.72,0.46,0.0,19.87,,161.0,515.0,2.49,0.111,0.316,19.6,,,,0.293,0.363,5.217,0.545,0.228,,70.0,28.0,42.0,89.0,28.9,,45.0,61.0,0.0,0.0,37.0,,,2.0,4.2,,,5413.0,1658.0,125.0,5.0,10.0,0.0,155.0,571.0,755.0,1316.0,784.0,377.0,,755.0,464.0,881.0,890.0,445.0,871.0,1229.0,3987.0,909.0,1945.0,716.0,290.0,0.0,0.0,0.0,91.0,1 sandwich,,,,,,,,,,,,,,,,,64.935
170718,Chicken Breaded And Fried Boneless Pieces Plain,Fast Foods,307.0,20.36,15.92,14.93,0.08,0.9,55.0,3.566,11.0,0.83,251.0,24.0,16.0,5.0,0.6,0.33,0.2,1.12,,14.03,46.53,401.0,6082.0,11.795,0.123,,,0.07,0.0,0.0,0.0,0.02,0.0,,,272.0,594.0,0.59,0.051,0.15,17.2,,,,0.092,0.204,5.985,1.182,0.148,,11.0,5.0,6.0,15.0,40.7,15.6,5.0,0.0,0.0,0.0,2.0,,0.2,7.0,7.0,10.5,,7735.0,6511.0,390.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,96.0,6 pieces,64.0,4 pieces,160.0,10 pieces,320.0,20 pieces,,,,,,,,,,,65.147
170725,Wendys Chicken Nuggets,Fast Foods,326.0,22.55,16.46,14.31,0.08,,50.0,4.787,11.0,0.62,250.0,22.0,,,1.3,0.33,,,,14.31,44.15,779.0,9312.0,12.096,0.161,,,0.0,0.0,0.0,0.0,0.08,0.0,,,271.0,708.0,0.61,0.061,0.19,25.0,,,,0.079,0.122,6.042,0.905,0.254,,,,,,,,,,,,,,,,8.0,17.1,,6138.0,10117.0,765.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,68.0,5 pieces,142.0,10 pieces,,,,,,,,,,,,,,,61.35
170737,Kfc Popcorn Chicken,Fast Foods,351.0,21.74,17.67,21.18,0.0,1.0,40.0,3.954,32.0,1.42,288.0,28.0,,,,0.14,,1.32,,20.18,35.62,586.0,9501.0,12.492,0.158,,,0.0,0.0,0.0,0.0,0.0,0.0,18.35,,299.0,1140.0,0.98,0.078,0.232,26.1,,,,0.177,0.13,8.108,1.125,0.502,,,,,,,,,,,,,,,,17.4,62.3,7.1,5660.0,10093.0,577.0,1.0,3.0,2.0,231.0,724.0,791.0,1379.0,1293.0,357.0,212.0,743.0,473.0,859.0,1042.0,579.0,974.0,1563.0,3772.0,762.0,878.0,714.0,,,,,6.4,1 piece,56.0,10 pieces,,,,,,,,,,,,,,,56.98
170746,Kfc Fried Chicken Extra Crispy Thigh Meat And Skin With Breading,Fast Foods,309.0,22.14,17.17,10.3,,,91.0,4.917,30.0,0.83,225.0,20.0,,,,0.45,,,,10.3,47.99,357.0,7343.0,9.743,0.138,,,,,,,,,,,189.0,682.0,1.31,0.509,0.17,20.5,,,,0.037,0.166,4.451,1.104,0.215,,,,,,,,23.0,,,,,,,,,,,7661.0,7738.0,342.0,2.0,5.0,3.0,131.0,567.0,504.0,1047.0,745.0,249.0,199.0,657.0,526.0,626.0,971.0,409.0,978.0,1167.0,4016.0,1444.0,1378.0,669.0,452.0,,,,152.0,"1 thigh, with skin",91.0,"1 thigh, without skin",72.0,"1 thigh, bone and skin removed",,,,,,,,,,,,,64.725
170747,Kfc Fried Chicken Extra Crispy Wing Meat And Skin With Breading,Fast Foods,337.0,23.0,20.8,11.66,,,107.0,4.796,35.0,0.79,223.0,22.0,,,,0.39,,,,11.66,41.91,401.0,8132.0,11.557,0.148,,,,,,,,,,,192.0,765.0,1.24,0.483,0.189,23.0,,,,0.022,0.115,5.488,1.028,0.28,,,,,,,,23.0,,,,,,,,,,,7424.0,8570.0,384.0,2.0,6.0,4.0,159.0,686.0,611.0,1268.0,903.0,301.0,241.0,796.0,637.0,758.0,1177.0,496.0,1185.0,1413.0,4865.0,1749.0,1670.0,810.0,552.0,,,,68.0,"1 wing, with skin",44.0,"1 wing, without skin",29.0,"1 wing, bone and skin removed",,,,,,,,,,,,,59.347
170750,Popeyes Fried Chicken Mild Thigh Meat And Skin With Breading,Fast Foods,310.0,20.99,19.14,11.2,0.0,0.5,107.0,7.344,30.0,1.38,243.0,21.0,64.0,19.0,,0.48,,0.24,,10.7,46.4,14.0,2085.0,8.97,0.672,,,0.0,0.0,0.0,0.0,0.0,0.0,10.09,,153.0,685.0,1.34,0.084,0.139,28.4,,,,0.138,0.345,5.687,1.172,0.235,,,,,,,,19.0,,,,,,,,,,,9129.0,2297.0,,2.0,6.0,3.0,145.0,626.0,557.0,1156.0,823.0,275.0,220.0,725.0,580.0,691.0,1072.0,452.0,1080.0,1288.0,4434.0,1594.0,1522.0,739.0,474.0,,,,138.0,1 thigh with skin,83.0,1 thigh without skin,54.0,1 thigh bone and skin removed,,,,,,,,,,,,,64.516
170751,Popeyes Fried Chicken Mild Wing Meat And Skin With Breading,Fast Foods,338.0,22.48,20.4,13.52,0.0,0.6,114.0,8.021,31.0,1.38,245.0,22.0,63.0,19.0,,0.54,,0.28,,12.92,40.9,18.0,2135.0,9.358,0.791,,,0.0,0.0,0.0,0.0,0.0,0.0,11.5,,149.0,788.0,1.25,0.079,0.155,31.2,,,,0.136,0.289,6.546,1.002,0.19,,,,,,60.7,7.8,19.0,,,,,,,,,,,9796.0,2362.0,,3.0,8.0,4.0,156.0,673.0,599.0,1244.0,885.0,295.0,236.0,780.0,624.0,743.0,1154.0,486.0,1162.0,1386.0,4770.0,1715.0,1637.0,795.0,510.0,,,,57.0,"1 wing, with skin",35.0,"1 wing, without skin",17.0,"1 wing, bone and skin removed",,,,,,,,,,,,,59.172
170829,Beef Chuck Eye Country-Style Ribs Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised,Meats,303.0,21.56,27.16,0.0,0.0,0.0,96.0,9.268,16.0,2.51,241.0,16.0,26.0,8.0,0.0,3.12,0.2,0.11,,0.0,51.36,47.0,893.0,13.848,1.333,,,,,,,,,,,169.0,65.0,8.93,0.097,0.014,31.7,,,,0.066,0.208,3.791,0.669,0.269,,7.0,0.0,7.0,7.0,88.9,17.1,8.0,0.0,0.0,0.0,0.0,,0.2,6.0,1.6,,,10359.0,880.0,43.0,0.0,4.0,0.0,306.0,1195.0,1155.0,2185.0,2375.0,771.0,285.0,1034.0,937.0,1228.0,1788.0,880.0,1549.0,2436.0,4296.0,1239.0,1116.0,1043.0,186.0,0.0,0.0,0.0,85.0,3 oz,224.0,1 piece,,,,,,,,,,,,,,,66.007
170843,Fontina Cheese,Dairy and Egg Products,389.0,31.14,25.6,1.55,1.55,0.0,116.0,19.196,550.0,0.23,64.0,14.0,913.0,261.0,0.0,1.68,0.6,0.27,,1.55,37.92,790.0,864.0,16.477,,,,,,,,,,,,346.0,800.0,3.5,0.025,0.014,14.5,,,,0.021,0.204,0.15,0.429,0.083,,6.0,0.0,6.0,6.0,15.4,,258.0,32.0,0.0,0.0,0.0,,0.6,23.0,2.6,,,8687.0,1654.0,,0.0,0.0,0.0,361.0,935.0,1384.0,2664.0,2328.0,706.0,261.0,1497.0,1524.0,1926.0,835.0,959.0,823.0,1413.0,5136.0,457.0,3323.0,1477.0,,0.0,0.0,0.0,132.0,"1 cup, diced",108.0,"1 cup, shredded",28.4,1 oz,15.0,1 cubic inch,28.0,1 slice (1 oz),227.0,1 package (8 oz),,,,,,,51.414
